,Data,QuantidadePerdida,SetorProduto,CategoriaProduto,NomeProdutoCompleto,PrecoVenda,Fornecedor,PrecoCusto,TipoPerda,Produto,AcaoReducaoPerda,CustoReducaoPerda,Loja,Ano,NomeMes,NomeDia,ValorTotalPerdaVenda,ValorTotalPerdaCusto
1351,2024-01-06,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,janeiro,sábado,224.85,135.0
1352,2024-10-21,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,outubro,segunda-feira,674.55,405.0
1353,2024-12-10,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,dezembro,terça-feira,449.7,270.0
1354,2024-09-05,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,setembro,quinta-feira,674.55,405.0
1355,2024-04-05,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,abril,sexta-feira,1124.25,675.0
1356,2024-11-20,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,novembro,quarta-feira,899.4,540.0
1357,2024-03-28,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,março,quinta-feira,1124.25,675.0
1358,2024-09-27,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,setembro,sexta-feira,224.85,135.0
1359,2024-10-05,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,outubro,sábado,674.55,405.0
1360,2024-04-15,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,abril,segunda-feira,899.4,540.0
1361,2024-01-09,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,janeiro,terça-feira,1124.25,675.0
1362,2024-04-30,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,abril,terça-feira,899.4,540.0
1363,2024-06-08,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,junho,sábado,899.4,540.0
1364,2024-03-24,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,março,domingo,1124.25,675.0
1365,2024-11-05,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,novembro,terça-feira,899.4,540.0
1366,2024-05-22,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,maio,quarta-feira,899.4,540.0
1367,2024-05-20,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,maio,segunda-feira,1124.25,675.0
1368,2024-02-25,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,fevereiro,domingo,449.7,270.0
1369,2024-02-04,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,fevereiro,domingo,674.55,405.0
1370,2024-08-05,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,agosto,segunda-feira,674.55,405.0
1371,2024-11-27,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,novembro,quarta-feira,224.85,135.0
1372,2024-12-11,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,dezembro,quarta-feira,1124.25,675.0
1373,2024-02-23,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,fevereiro,sexta-feira,224.85,135.0
1374,2024-06-02,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,junho,domingo,449.7,270.0
1375,2024-07-06,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,julho,sábado,449.7,270.0
1376,2024-04-18,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,abril,quinta-feira,674.55,405.0
1377,2024-08-13,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,agosto,terça-feira,899.4,540.0
1378,2024-03-25,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,março,segunda-feira,224.85,135.0
1379,2024-10-29,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,outubro,terça-feira,224.85,135.0
1380,2024-05-15,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,maio,quarta-feira,224.85,135.0
1381,2024-11-23,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,novembro,sábado,1124.25,675.0
1382,2024-03-10,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,março,domingo,224.85,135.0
1383,2024-08-29,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,agosto,quinta-feira,1124.25,675.0
1384,2024-03-24,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,março,domingo,224.85,135.0
1385,2024-07-15,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,julho,segunda-feira,899.4,540.0
1386,2024-07-20,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,julho,sábado,899.4,540.0
1387,2024-11-29,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,novembro,sexta-feira,224.85,135.0
1388,2024-10-13,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,outubro,domingo,1124.25,675.0
1389,2024-05-21,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,maio,terça-feira,224.85,135.0
1390,2024-05-03,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,maio,sexta-feira,449.7,270.0
1391,2024-10-07,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,outubro,segunda-feira,1124.25,675.0
1392,2024-08-28,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,agosto,quarta-feira,899.4,540.0
1393,2024-03-20,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,março,quarta-feira,1124.25,675.0
1394,2024-07-19,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,julho,sexta-feira,224.85,135.0
1395,2024-04-27,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,abril,sábado,1124.25,675.0
1396,2024-06-27,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,junho,quinta-feira,674.55,405.0
1397,2024-07-24,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,julho,quarta-feira,899.4,540.0
1398,2024-06-26,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,junho,quarta-feira,1124.25,675.0
1399,2024-04-07,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,abril,domingo,1124.25,675.0
1400,2024-06-06,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,junho,quinta-feira,224.85,135.0
1401,2024-03-04,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,março,segunda-feira,674.55,405.0
1402,2024-01-07,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,janeiro,domingo,1124.25,675.0
1403,2024-05-29,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,maio,quarta-feira,224.85,135.0
1404,2024-02-09,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,fevereiro,sexta-feira,224.85,135.0
1405,2024-05-29,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,maio,quarta-feira,224.85,135.0
1406,2024-10-25,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,outubro,sexta-feira,1124.25,675.0
1407,2024-06-09,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,junho,domingo,1124.25,675.0
1408,2024-07-19,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,julho,sexta-feira,449.7,270.0
1409,2024-09-25,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,setembro,quarta-feira,899.4,540.0
1410,2024-09-27,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,setembro,sexta-feira,449.7,270.0
1411,2024-12-20,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,dezembro,sexta-feira,1124.25,675.0
1412,2024-04-21,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,abril,domingo,1124.25,675.0
1413,2024-09-21,75,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,setembro,sábado,1124.25,675.0
1414,2024-12-09,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,dezembro,segunda-feira,449.7,270.0
1415,2024-12-22,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,dezembro,domingo,449.7,270.0
1416,2024-11-08,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,novembro,sexta-feira,449.7,270.0
1417,2024-06-19,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,junho,quarta-feira,224.85,135.0
1418,2024-10-25,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,outubro,sexta-feira,899.4,540.0
1419,2024-03-21,45,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,março,quinta-feira,674.55,405.0
1420,2024-12-23,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,dezembro,segunda-feira,224.85,135.0
1421,2024-02-19,30,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,fevereiro,segunda-feira,449.7,270.0
1422,2024-07-31,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,julho,quarta-feira,899.4,540.0
1423,2024-04-05,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,abril,sexta-feira,899.4,540.0
1424,2024-09-18,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,setembro,quarta-feira,899.4,540.0
1425,2024-11-12,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,novembro,terça-feira,899.4,540.0
1426,2024-12-16,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,dezembro,segunda-feira,224.85,135.0
1427,2024-07-27,60,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,julho,sábado,899.4,540.0
1428,2024-02-01,15,Hortifruti,Frutas,Mamão Papaia Oba Bem Querer Kg,14.99,Terra Boa,9.0,Alta perecibilidade,Mamão Papaia Oba,Uso de Sistema e Controles IA,10000,Morumbi,2024,fevereiro,quinta-feira,224.85,135.0
1429,2024-03-05,2,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,março,terça-feira,65.98,40.0
1430,2024-05-06,2,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,maio,segunda-feira,65.98,40.0
1431,2024-09-03,4,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Morumbi,2024,setembro,terça-feira,131.96,80.0
1432,2024-04-14,5,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,abril,domingo,164.95000000000002,100.0
1433,2024-11-24,2,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,novembro,domingo,65.98,40.0
1434,2024-09-25,3,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Morumbi,2024,setembro,quarta-feira,98.97,60.0
1435,2024-05-20,2,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,maio,segunda-feira,65.98,40.0
1436,2024-04-17,1,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Morumbi,2024,abril,quarta-feira,32.99,20.0
1437,2024-07-06,4,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,julho,sábado,131.96,80.0
1438,2024-05-12,1,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,maio,domingo,32.99,20.0
1439,2024-11-26,4,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,novembro,terça-feira,131.96,80.0
1440,2024-01-26,3,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,janeiro,sexta-feira,98.97,60.0
1441,2024-05-31,5,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,maio,sexta-feira,164.95000000000002,100.0
1442,2024-05-11,5,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Morumbi,2024,maio,sábado,164.95000000000002,100.0
1443,2024-11-10,4,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,novembro,domingo,131.96,80.0
1444,2024-11-01,3,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,novembro,sexta-feira,98.97,60.0
1445,2024-11-20,3,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,novembro,quarta-feira,98.97,60.0
1446,2024-05-17,5,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,maio,sexta-feira,164.95000000000002,100.0
1447,2024-03-23,5,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Morumbi,2024,março,sábado,164.95000000000002,100.0
1448,2024-05-24,1,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Shop. Market Place,2024,maio,sexta-feira,32.99,20.0
1449,2024-04-19,5,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,abril,sexta-feira,164.95000000000002,100.0
1450,2024-01-14,4,Hortifruti,Ovos,Ovo Vermelho Caipira Oba Bem Querer Com 20 Unidades,32.99,Granja Real,20.0,Danos físicos durante o transporte,Ovo Vermelho Caipira Oba,Treinamento de Funcionarios,1100,Itaim Bibi,2024,janeiro,domingo,131.96,80.0
